Sun,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
-0.000042,0.037838,0.016480,0.000599,-0.034522,0.102274,-0.387143,0.167960,0.936330,-6.585895
0.002057,0.412378,0.559149,0.493848,0.907779,-3.566654,9.467265,-8.448796,-22.670380,31.220490
0.003966,-0.127415,-0.462436,-0.882015,-1.053342,-4.055824,0.593434,16.574028,-20.072798,-22.370512
-0.000036,-0.048212,-0.038800,0.000504,-0.043970,0.096862,-0.391035,0.170074,0.936376,-6.627974
0.001769,-0.176807,0.488356,0.995848,1.337896,-3.251421,9.425866,-8.641896,-22.557037,31.329502
0.004117,-0.381298,0.536201,-0.135403,-0.347824,-4.298001,0.897635,16.464508,-20.200417,-22.272207
-0.000029,-0.015432,-0.020301,-0.000021,-0.039431,0.090905,-0.394520,0.172165,0.936392,-6.669952
0.001471,0.082047,-0.517425,0.684829,1.334113,-2.917775,9.374615,-8.833799,-22.442976,31.438044
0.004247,0.314493,0.499140,0.720409,0.473008,-4.515825,1.200900,16.352707,-20.327391,-22.173565
-0.000022,0.018132,0.036959,-0.000550,-0.022073,0.084434,-0.397593,0.174233,0.936378,-6.711830
0.001159,0.285035,-0.511562,-0.201858,0.921711,-2.567486,9.313510,-9.024475,-22.328192,31.546116
0.004357,-0.358417,-0.506476,0.966315,1.154464,-4.707878,1.502905,16.238642,-20.453712,-22.074589
-0.000015,-0.055687,0.022066,-0.000630,0.002138,0.077480,-0.400248,0.176276,0.936334,-6.753607
0.000833,-0.338058,0.485023,-0.913429,0.255622,-2.202439,9.242562,-9.213900,-22.212692,31.653723
0.004442,-0.126685,-0.537751,0.382853,1.526724,-4.872849,1.803326,16.122322,-20.579382,-21.975290
-0.000007,0.020090,-0.035678,-0.000179,0.025919,0.070082,-0.402480,0.178294,0.936261,-6.795284
0.000497,0.359886,0.560229,-0.851316,-0.474818,-1.824626,9.161797,-9.402042,-22.096487,31.760853
0.004499,0.128005,0.459897,-0.525687,1.538333,-5.009555,2.101834,16.003765,-20.704393,-21.875664
0.000001,-0.022590,-0.025584,0.000420,0.043653,0.062277,-0.404285,0.180288,0.936157,-6.836860
0.000155,0.046662,-0.439643,-0.089667,-1.107210,-1.436142,9.071245,-9.588876,-21.979572,31.867514
0.004530,-0.450648,0.570907,-1.004626,1.224911,-5.116941,2.398098,15.882977,-20.828737,-21.775707
0.000009,-0.041632,0.033478,0.000679,0.052201,0.054109,-0.405658,0.182257,0.936023,-6.878335
-0.000196,-0.235075,-0.581175,0.745160,-1.523564,-1.039183,8.970953,-9.774375,-21.861956,31.973707
0.004533,0.206499,-0.425582,-0.678722,0.671564,-5.194091,2.691788,15.759979,-20.952419,-21.675432
0.000017,0.038011,0.027188,0.000404,0.050529,0.045621,-0.406594,0.184200,0.935859,-6.919710
-0.000551,0.401767,0.400510,0.980369,-1.649328,-0.636031,8.860975,-9.958510,-21.743639,32.079430
0.004504,-0.159363,-0.602089,0.192927,-0.009059,-5.240241,2.982577,15.634782,-21.075432,-21.574842
0.000026,-0.050090,-0.031799,-0.000180,0.039221,0.036861,-0.407092,0.186117,0.935666,-6.960980
-0.000902,-0.207286,0.619900,0.404611,-1.452411,-0.229054,8.741381,-10.141254,-21.624624,32.184673
0.004444,-0.361980,0.373332,0.903404,-0.685858,-5.254790,3.270132,15.507399,-21.197765,-21.473938
0.000034,-0.011276,-0.030312,-0.000591,0.020268,0.027879,-0.407149,0.188009,0.935442,-7.002149
-0.001248,0.116864,-0.352327,-0.514960,-0.950289,0.179310,8.612248,-10.322580,-21.504917,32.289467
0.004357,0.306607,0.629786,0.843527,-1.214757,-5.237302,3.554121,15.377847,-21.319422,-21.372709
0.000043,0.014121,0.029266,-0.000466,-0.002881,0.018727,-0.406761,0.189874,0.935188,-7.043215
-0.001594,0.256572,-0.638434,-0.994013,-0.226545,0.586558,8.473671,-10.502460,-21.384521,32.393764
0.004247,-0.378552,-0.335912,0.060638,-1.452668,-5.187538,3.834217,15.246140,-21.440399,-21.271170
0.000051,-0.054924,0.031731,0.000098,-0.025214,0.009461,-0.405926,0.191713,0.934905,-7.084179
-0.001939,-0.346764,0.307416,-0.641517,0.553340,0.990139,8.325751,-10.680866,-21.263443,32.497597
0.004105,-0.091184,-0.654205,-0.774695,-1.295354,-5.105435,4.110087,15.112295,-21.560690,-21.169323
0.000060,0.023641,-0.027243,0.000628,-0.040574,0.000136,-0.404645,0.193525,0.934592,-7.125041
-0.002276,0.371860,0.666274,0.231457,1.160014,1.387465,8.168609,-10.857772,-21.141687,32.600979
0.003928,0.095402,0.278262,-0.982665,-0.743302,-4.991138,4.381406,14.976331,-21.680288,-21.067169
0.000068,-0.026497,-0.034387,0.000699,-0.043480,-0.009189,-0.402915,0.195309,0.934248,-7.165798
-0.002598,0.011285,-0.257216,0.918335,1.388610,1.775928,8.002369,-11.033152,-21.019247,32.703857
0.003722,-0.451898,0.674476,-0.405201,0.050498,-4.845002,4.647848,14.838260,-21.799191,-20.964712
0.000076,-0.038630,0.024413,0.000267,-0.032247,-0.018456,-0.400736,0.197066,0.933875,-7.206451
-0.002906,-0.208991,-0.681840,0.858403,1.174197,2.152917,7.827174,-11.206977,-20.896137,32.806274
0.003489,0.232227,-0.239429,0.499390,0.832140,-4.667594,4.909089,14.698100,-21.917397,-20.861954
0.000084,0.037654,0.035590,-0.000316,-0.010663,-0.027602,-0.398109,0.198796,0.933472,-7.247001
-0.003198,0.388538,0.208056,0.078825,0.615856,2.515838,7.643178,-11.379224,-20.772360,32.908241
0.003230,-0.192247,-0.692863,0.983678,1.377454,-4.459713,5.164814,14.555869,-22.034903,-20.758894
0.000092,-0.051656,-0.022119,-0.000562,0.014184,-0.036569,-0.395034,0.200497,0.933039,-7.287447
-0.003471,-0.236057,0.698498,-0.769617,-0.103980,2.862127,7.450548,-11.549865,-20.647917,33.009697
0.002943,-0.342090,0.176910,0.624089,1.575240,-4.222376,5.414706,14.411585,-22.151703,-20.655533
0.000099,-0.007068,-0.037728,-0.000245,0.035585,-0.045293,-0.391513,0.202170,0.932576,-7.327787
-0.003723,0.150590,-0.156273,-0.965036,-0.804599,3.189284,7.249459,-11.718874,-20.522814,33.110703
0.002633,0.292954,0.704017,-0.269307,1.421342,-3.956834,5.658452,14.265265,-22.267794,-20.551876
0.000106,0.009907,0.019020,0.000367,0.049128,-0.053714,-0.387548,0.203815,0.932083,-7.368023
-0.003954,0.227066,-0.710330,-0.363652,-1.344577,3.494887,7.040105,-11.886227,-20.397057,33.211246
0.002303,-0.398460,-0.138124,-0.942795,0.979050,-3.664567,5.895749,14.116925,-22.383169,-20.447927
0.000112,-0.053866,0.038677,0.000767,0.052757,-0.061771,-0.383141,0.205430,0.931561,-7.408154
-0.004165,-0.351401,0.104570,0.528740,-1.627261,3.776618,6.822689,-12.051896,-20.270639,33.311287
0.001948,-0.056786,-0.717251,-0.859645,0.348520,-3.347285,6.126293,13.966590,-22.497829,-20.343689
0.000118,0.026921,-0.016536,0.000641,0.046266,-0.069407,-0.378295,0.207017,0.931008,-7.448179
-0.004347,0.381461,0.716047,0.994622,-1.598306,4.032289,6.597423,-12.215858,-20.143581,33.410877
0.001568,0.059992,0.071488,-0.089939,-0.347982,-3.006921,6.349790,13.814274,-22.611773,-20.239161
0.000123,-0.030218,-0.040265,0.000097,0.030927,-0.076563,-0.373014,0.208574,0.930426,-7.488098
-0.004495,-0.023225,-0.051578,0.642328,-1.248050,4.259864,6.364537,-12.378086,-20.015871,33.509998
0.001170,-0.452313,0.717843,0.749749,-0.972177,-2.645622,6.565952,13.660000,-22.724991,-20.134348
0.000128,-0.035433,0.013206,-0.000425,0.009418,-0.083186,-0.367302,0.210102,0.929814,-7.527912
-0.004610,-0.179000,-0.723143,-0.255405,-0.623454,4.457487,6.124268,-12.538557,-19.887527,33.608624
0.000762,0.252933,-0.034025,0.951389,-1.377610,-2.265732,6.774499,13.503783,-22.837482,-20.029249
0.000132,0.036740,0.040922,-0.000477,-0.014056,-0.089223,-0.361163,0.211600,0.929173,-7.567619
-0.004698,0.373975,-0.000803,-0.937052,0.153315,4.623502,5.876866,-12.697248,-19.758543,33.706799
0.000342,-0.225682,-0.726781,0.333389,-1.433258,-1.869789,6.975157,13.345645,-22.949244,-19.923870
0.000135,-0.052932,-0.010612,-0.000005,-0.033812,-0.094628,-0.354605,0.213067,0.928501,-7.607220
-0.004755,-0.261733,0.718695,-0.830661,0.879833,4.756478,5.622596,-12.854125,-19.628931,33.804497
-0.000090,-0.321432,-0.035681,-0.570979,-1.076433,-1.460497,7.167658,13.185610,-23.060272,-19.818213
0.000138,-0.002862,-0.041953,0.000589,-0.043686,-0.099356,-0.347632,0.214505,0.927800,-7.646714
-0.004775,0.183989,0.054529,-0.046923,1.323368,4.855235,5.361730,-13.009171,-19.498688,33.901707
-0.000531,0.274174,0.715705,-1.013023,-0.379847,-1.040709,7.351748,13.023694,-23.170559,-19.712280
0.000139,0.005521,0.007097,0.000816,-0.039636,-0.103369,-0.340251,0.215912,0.927069,-7.686101
-0.004761,0.197833,-0.719870,0.771776,1.335290,4.918846,5.094553,-13.162364,-19.367819,33.998466
-0.000976,-0.417542,0.070520,-0.647899,0.440922,-0.613399,7.527179,12.859921,-23.280106,-19.606068
0.000140,-0.052547,0.042272,0.000502,-0.022640,-0.106634,-0.332469,0.217288,0.926309,-7.725382
-0.004711,-0.350715,-0.105737,0.965191,0.935156,4.946674,4.821358,-13.313676,-19.236334,34.094742
-0.001424,-0.023247,-0.721158,0.234208,1.130051,-0.181636,7.693716,12.694310,-23.388906,-19.499580
0.000140,0.029864,-0.004471,-0.000101,0.001450,-0.109123,-0.324294,0.218633,0.925519,-7.764555
-0.004624,0.389757,0.706508,0.355538,0.275084,4.938368,4.542450,-13.463085,-19.104233,34.190536
-0.001873,0.022782,-0.142260,0.915762,1.513786,0.251444,7.851128,12.526891,-23.496962,-19.392824
0.000140,-0.033757,-0.042760,-0.000503,0.025336,-0.110814,-0.315735,0.219946,0.924699,-7.803619
-0.004497,-0.055626,0.159893,-0.559565,-0.455518,4.893875,4.258142,-13.610569,-18.971518,34.285881
-0.002316,-0.451082,0.697816,0.810422,1.537019,0.682673,7.999200,12.357674,-23.604263,-19.285801
0.000138,-0.032086,0.000824,-0.000355,0.043325,-0.111694,-0.306801,0.221229,0.923850,-7.842577
-0.004334,-0.144547,-0.700475,-0.999049,-1.092922,4.813446,3.968764,-13.756103,-18.838196,34.380733
-0.002746,0.269162,0.173435,0.005139,1.233054,1.108881,8.137733,12.186688,-23.710808,-19.178513
0.000135,0.035253,0.042691,0.000217,0.052198,-0.111753,-0.297500,0.222479,0.922971,-7.881425
-0.004143,0.359097,-0.207950,-0.606353,-1.517594,4.697639,3.674643,-13.899664,-18.704273,34.475113
-0.003164,-0.258518,-0.700327,-0.811929,0.685711,1.526930,8.266527,12.013955,-23.816595,-19.070961
0.000132,-0.053940,0.001751,0.000725,0.050856,-0.110991,-0.287844,0.223698,0.922063,-7.920166
-0.003919,-0.283263,0.679819,0.275873,-1.653492,4.547305,3.376122,-14.041233,-18.569756,34.569038
-0.003574,-0.299052,-0.245890,-0.978075,0.006889,1.933749,8.385406,11.839499,-23.921623,-18.963152
0.000127,0.001288,-0.042675,0.000755,0.039836,-0.109412,-0.277843,0.224885,0.921125,-7.958798
-0.003660,0.217482,0.262339,0.935095,-1.466976,4.363589,3.073549,-14.180785,-18.434639,34.662468
-0.003971,0.251698,0.664728,-0.368349,-0.672811,2.326365,8.494201,11.663342,-24.025879,-18.855078
0.000122,0.000991,-0.005483,0.000285,0.021078,-0.107031,-0.267507,0.226039,0.920157,-7.997321
-0.003365,0.169682,-0.665333,0.831960,-0.973622,4.147908,2.767281,-14.318299,-18.298931,34.755432
-0.004346,-0.434477,0.272704,0.532797,-1.209542,2.701936,8.592757,11.485509,-24.129372,-18.746742
0.000116,-0.050996,0.042170,-0.000316,-0.002017,-0.103865,-0.256850,0.227161,0.919160,-8.035735
-0.003041,-0.344066,-0.305290,0.029823,-0.254511,3.901943,2.457681,-14.453754,-18.162638,34.847942
-0.004697,0.010362,-0.664500,0.978455,-1.459703,3.057774,8.680936,11.306025,-24.232090,-18.638157
0.000109,0.032409,0.007926,-0.000552,-0.024486,-0.099941,-0.245882,0.228250,0.918134,-8.074039
-0.002692,0.397175,0.639199,-0.799152,0.527648,3.627610,2.145118,-14.587128,-18.025764,34.939949
-0.005024,-0.014588,-0.344041,0.577671,-1.316814,3.391374,8.758611,11.124912,-24.334032,-18.529322
0.000102,-0.037106,-0.041696,-0.000220,-0.040195,-0.095291,-0.234617,0.229306,0.917078,-8.112233
-0.002315,-0.085409,0.359449,-0.950122,1.144707,3.327039,1.829966,-14.718400,-17.888313,35.031498
-0.005325,-0.446803,0.617424,-0.323561,-0.776724,3.700442,8.825668,10.942197,-24.435198,-18.420238
0.000093,-0.028621,-0.011681,0.000388,-0.043594,-0.089951,-0.223067,0.230329,0.915993,-8.150319
-0.001916,-0.105957,-0.615256,-0.316806,1.388957,3.002555,1.512604,-14.847547,-17.750290,35.122593
-0.005595,0.282037,0.366303,-0.966939,0.012674,3.982907,8.882014,10.757905,-24.535578,-18.310894
0.000084,0.033200,0.040717,0.000756,-0.032825,-0.083965,-0.211247,0.231319,0.914879,-8.188293
-0.001499,0.344081,-0.395799,0.571178,1.189500,2.656637,1.193416,-14.974552,-17.611696,35.213177
-0.005836,-0.289110,-0.614248,-0.841157,0.798944,4.236941,8.927547,10.572061,-24.635178,-18.201309
0.000074,-0.054683,0.013925,0.000585,-0.011502,-0.077380,-0.199169,0.232276,0.913735,-8.226161
-0.001065,-0.300505,0.585415,1.000401,0.640771,2.291904,0.872789,-15.099395,-17.472542,35.303310
-0.006049,-0.273673,-0.434590,-0.049395,1.354955,4.460966,8.962212,10.384689,-24.733982,-18.091488
0.000064,0.005343,-0.039846,0.000007,0.013336,-0.070247,-0.186850,0.233199,0.912563,-8.263913
-0.000610,0.250510,0.449032,0.608034,-0.075987,1.911078,0.551112,-15.222056,-17.332829,35.392982
-0.006232,0.227293,0.557068,0.772954,1.565337,4.653666,8.985950,10.195817,-24.832001,-17.981415
0.000053,-0.003627,-0.017631,-0.000522,0.034921,-0.062621,-0.174302,0.234088,0.911360,-8.301562
-0.000138,0.142450,-0.551434,-0.298189,-0.779111,1.516957,0.228778,-15.342514,-17.192560,35.482155
-0.006376,-0.447753,0.452282,0.930597,1.422927,4.813990,8.998724,10.005469,-24.929220,-17.871101
0.000042,-0.049220,0.038367,-0.000563,0.048756,-0.054559,-0.161541,0.234944,0.910129,-8.339091
0.000340,-0.331903,-0.477724,-0.947927,-1.325680,1.112385,-0.093822,-15.460752,-17.051737,35.570873
-0.006480,0.045030,-0.550469,0.280503,0.989318,4.941151,9.000513,9.813674,-25.025644,-17.760561
0.000030,0.034525,0.019627,-0.000083,0.052715,-0.046122,-0.148583,0.235765,0.908869,-8.376518
0.000821,0.403123,0.519440,-0.797414,-1.617598,0.700230,-0.416294,-15.576749,-16.910370,35.659122
-0.006550,-0.050505,-0.515617,-0.616662,0.363691,5.034626,8.991308,9.620458,-25.121269,-17.649775
0.000018,-0.040236,-0.037159,0.000496,0.046539,-0.037370,-0.135443,0.236553,0.907579,-8.413826
0.001306,-0.113111,0.529070,0.006769,-1.599081,0.283352,-0.738246,-15.690488,-16.768463,35.746880
-0.006589,-0.438233,0.485055,-1.020083,-0.332380,5.094148,8.971112,9.425847,-25.216087,-17.538755
0.000006,-0.025048,-0.023205,0.000687,0.031451,-0.028367,-0.122137,0.237305,0.906261,-8.451028
0.001795,-0.064539,-0.475404,0.807691,-1.258745,-0.135415,-1.059286,-15.801951,-16.626020,35.834187
-0.006592,0.292554,0.528681,-0.615750,-0.961099,5.119695,8.939954,9.229871,-25.310101,-17.427517
-0.000007,0.030620,0.035169,0.000335,0.010077,-0.019175,-0.108682,0.238024,0.904913,-8.488115
0.002282,0.328107,-0.549227,0.958902,-0.641265,-0.553288,-1.379023,-15.911119,-16.483044,35.921017
-0.006559,-0.316200,-0.474604,0.275654,-1.375980,5.111487,8.897874,9.032556,-25.403301,-17.316031
-0.000020,-0.055144,0.024898,-0.000290,-0.013430,-0.009857,-0.095093,0.238708,0.903537,-8.525091
0.002764,-0.314319,0.442650,0.316729,0.133979,-0.967552,-1.697071,-16.017975,-16.339539,36.007362
-0.006493,-0.244420,-0.585361,0.927527,-1.444673,5.069971,8.844914,8.833929,-25.495687,-17.204330
-0.000032,0.009293,-0.033695,-0.000687,-0.033430,-0.000476,-0.081387,0.239357,0.902131,-8.561958
0.003243,0.281700,0.597776,-0.591832,0.866757,-1.375580,-2.013045,-16.122503,-16.195515,36.093258
-0.006392,0.202212,0.402945,0.777895,-1.100974,4.995800,8.781185,8.634018,-25.587263,-17.092398
-0.000045,-0.008262,-0.028285,-0.000522,-0.043738,0.008909,-0.067582,0.239972,0.900697,-8.598708
0.003714,0.115109,-0.388894,-0.990962,1.323609,-1.774848,-2.326564,-16.224686,-16.050970,36.178665
-0.006255,-0.456487,0.593904,-0.046898,-0.412398,4.889831,8.706727,8.432851,-25.678017,-16.980244
-0.000058,-0.047207,0.031196,0.000053,-0.040187,0.018236,-0.053693,0.240551,0.899234,-8.635354
0.004170,-0.315495,-0.608946,-0.559373,1.351198,-2.162943,-2.637253,-16.324509,-15.905916,36.263599
-0.006082,0.081017,-0.388182,-0.842960,0.409068,4.753103,8.621652,8.230459,-25.767950,-16.867872
-0.000071,0.036202,0.029631,0.000540,-0.023570,0.027448,-0.039738,0.241096,0.897742,-8.671877
0.004607,0.406342,0.356537,0.329739,0.963398,-2.537583,-2.944740,-16.421957,-15.760348,36.348087
-0.005882,-0.084101,-0.642355,-0.966150,1.106718,4.586822,8.526079,8.026869,-25.857059,-16.755276
-0.000083,-0.043100,-0.029526,0.000535,0.000382,0.036489,-0.025735,0.241605,0.896221,-8.708295
0.005031,-0.139860,0.653587,0.959441,0.309368,-2.896613,-3.248658,-16.517008,-15.614276,36.432076
-0.005657,-0.424957,0.312523,-0.324771,1.502943,4.392347,8.420145,7.822113,-25.945341,-16.642469
-0.000096,-0.021361,-0.032758,0.000037,0.024362,0.045305,-0.011699,0.242079,0.894672,-8.744596
0.005442,-0.022249,-0.293859,0.812900,-0.421470,-3.238026,-3.548648,-16.609650,-15.467704,36.515602
-0.005403,0.300888,0.646520,0.571561,1.538929,4.171177,8.303995,7.616214,-26.032791,-16.529438
-0.000108,0.027587,0.026534,-0.000566,0.042599,0.053845,0.002351,0.242518,0.893094,-8.780786
0.005833,0.309963,-0.655717,-0.010400,-1.064057,-3.559960,-3.844355,-16.699869,-15.320637,36.598682
-0.005117,-0.339403,-0.293021,0.978247,1.245657,3.924926,8.177794,7.409207,-26.119408,-16.416204
-0.000120,-0.055293,0.033728,-0.000781,0.051795,0.062061,0.016399,0.242922,0.891488,-8.816865
0.006200,-0.325876,0.262774,-0.818601,-1.497341,-3.860699,-4.135432,-16.787651,-15.173079,36.681252
-0.004805,-0.211407,-0.685461,0.537932,0.705687,3.655324,8.041710,7.201119,-26.205187,-16.302752
-0.000131,0.013132,-0.024734,-0.000426,0.050791,0.069907,0.030427,0.243290,0.889852,-8.852825
0.006542,0.309455,0.695128,-0.925537,-1.643875,-4.138687,-4.421540,-16.872982,-15.025035,36.763374
-0.004471,0.176808,0.215794,-0.368381,0.030144,3.364192,7.895932,6.991981,-26.290129,-16.189095
-0.000142,-0.012830,-0.036523,0.000183,0.040072,0.077341,0.044419,0.243622,0.888189,-8.888679
0.006861,0.086509,-0.192671,-0.262570,-1.468540,-4.392518,-4.702351,-16.955851,-14.876511,36.845036
-0.004116,-0.460768,0.685232,-0.979620,-0.650997,3.053436,7.740663,6.781823,-26.374228,-16.075232
-0.000153,-0.044938,0.021298,0.000528,0.021533,0.084324,0.058359,0.243919,0.886497,-8.924412
0.007152,-0.296194,-0.688611,0.618205,-0.984971,-4.620941,-4.977537,-17.036238,-14.727510,36.926201
-0.003740,0.117653,-0.191263,-0.811042,-1.194304,2.725028,7.576111,6.570673,-26.457481,-15.961163
-0.000163,0.037441,0.037104,0.000329,-0.001480,0.090818,0.072228,0.244181,0.884776,-8.960035
0.007414,0.405651,0.163200,1.009033,-0.271558,-4.822863,-5.246787,-17.114134,-14.578037,37.006916
-0.003349,-0.115452,-0.713870,0.001403,-1.455778,2.380999,7.402502,6.358565,-26.539888,-15.846889
-0.000172,-0.045655,-0.019416,-0.000262,-0.024063,0.096792,0.086012,0.244406,0.883028,-8.995545
0.007651,-0.166677,0.721521,0.576715,0.511954,-4.997341,-5.509798,-17.189528,-14.428100,37.087162
-0.002947,-0.407448,0.114685,0.804870,-1.326609,2.023431,7.220066,6.145528,-26.621449,-15.732414
-0.000181,-0.017551,-0.039501,-0.000775,-0.040101,0.102214,0.099694,0.244596,0.881251,-9.030937
0.007863,0.019223,-0.087566,-0.336626,1.138603,-5.143587,-5.766276,-17.262405,-14.277698,37.166920
-0.002529,0.306481,0.709117,0.918486,-0.797808,1.654439,7.029051,5.931591,-26.702154,-15.617742
-0.000190,0.024173,0.015602,-0.000781,-0.043978,0.107059,0.113257,0.244750,0.879446,-9.066222
0.008045,0.288683,-0.706931,-0.953827,1.397677,-5.260966,-6.015940,-17.332756,-14.126840,37.246235
-0.002093,-0.359185,-0.085201,0.238150,-0.012139,1.276168,6.829714,5.716787,-26.782005,-15.502872
-0.000198,-0.055105,0.039683,-0.000275,-0.033655,0.111303,0.126686,0.244868,0.877612,-9.101384
0.008191,-0.336064,0.059799,-0.760562,1.212283,-5.348993,-6.258516,-17.400568,-13.975531,37.325066
-0.001649,-0.175496,-0.727106,-0.649592,0.779299,0.890781,6.622318,5.501147,-26.860998,-15.387805
-0.000205,0.016859,-0.013681,0.000302,-0.012577,0.114926,0.139966,0.244950,0.875751,-9.136436
0.008305,0.332657,0.732218,0.061268,0.672291,-5.407324,-6.493746,-17.465834,-13.823773,37.403423
-0.001202,0.150672,0.011157,-1.013476,1.346393,0.500454,6.407131,5.284702,-26.939133,-15.272547
-0.000211,-0.017267,-0.041631,0.000470,0.012263,0.117911,0.153082,0.244997,0.873861,-9.171374
0.008392,0.055900,0.019191,0.841725,-0.042251,-5.435768,-6.721379,-17.528538,-13.671573,37.481339
-0.000753,-0.461358,0.717581,-0.570866,1.569674,0.107363,6.184438,5.067483,-27.016405,-15.157099
-0.000217,-0.042402,0.009571,0.000096,0.034043,0.120244,0.166019,0.245007,0.871944,-9.206194
0.008449,-0.274935,-0.710218,0.949499,-0.748779,-5.434271,-6.941181,-17.588673,-13.518935,37.558754
-0.000299,0.153676,0.022782,0.327782,1.439008,-0.286317,5.954527,4.849521,-27.092812,-15.041457
-0.000222,0.038241,0.041410,-0.000528,0.048183,0.121914,0.178762,0.244982,0.869998,-9.240905
0.008475,0.400375,-0.045063,0.275474,-1.302886,-5.402928,-7.152925,-17.646231,-13.365865,37.635712
0.000156,-0.145253,-0.724899,0.948297,1.014298,-0.678424,5.717696,4.630850,-27.168350,-14.925632
-0.000226,-0.047869,-0.007656,-0.000893,0.052489,0.122915,0.191297,0.244921,0.868025,-9.275493
0.008470,-0.194067,0.727041,-0.625112,-1.605022,-5.341966,-7.356397,-17.701202,-13.212366,37.712219
0.000609,-0.386697,-0.092484,0.754598,0.393782,-1.066811,5.474246,4.411499,-27.243019,-14.809620
-0.000230,-0.013619,-0.042871,-0.000686,0.046645,0.123241,0.203612,0.244824,0.866024,-9.309969
0.008437,0.058738,0.125260,-0.983826,-1.598001,-5.251753,-7.551397,-17.753576,-13.058445,37.788227
0.001060,0.308380,0.710386,-0.087934,-0.301598,-1.449357,5.224486,4.191502,-27.316816,-14.693424
-0.000233,0.020445,0.003332,-0.000085,0.031830,0.122893,0.215691,0.244691,0.863995,-9.344333
0.008371,0.263866,-0.698366,-0.515204,-1.268841,-5.132795,-7.737741,-17.803349,-12.904104,37.863792
0.001508,-0.376447,0.130307,-0.861554,-0.934528,-1.823971,4.968732,3.970890,-27.389738,-14.577048
-0.000236,-0.054569,0.042243,0.000397,0.010623,0.121872,0.227524,0.244522,0.861939,-9.378574
0.008271,-0.345177,-0.149265,0.378048,-0.660043,-4.985725,-7.915249,-17.850510,-12.749352,37.938889
0.001946,-0.137948,-0.707381,-0.941943,-1.358648,-2.188599,4.707305,3.749697,-27.461784,-14.460490
-0.000237,0.020453,-0.001463,0.000372,-0.012880,0.120183,0.239096,0.244318,0.859855,-9.412707
0.008142,0.350803,0.706129,0.976048,0.111896,-4.811315,-8.083762,-17.895052,-12.594189,38.013504
0.002369,0.123101,-0.194158,-0.270795,-1.440575,-2.541228,4.440524,3.527955,-27.532949,-14.343757
-0.000238,-0.021520,-0.043194,-0.000138,-0.033085,0.117835,0.250397,0.244077,0.857743,-9.446720
0.007991,0.023149,0.228320,0.785694,0.849345,-4.610464,-8.243133,-17.936968,-12.438624,38.087677
0.002778,-0.459289,0.687628,0.618142,-1.110706,-2.879896,4.168714,3.305695,-27.603231,-14.226847
-0.000238,-0.039598,-0.002972,-0.000727,-0.043798,0.114839,0.261415,0.243801,0.855604,-9.480618
0.007816,-0.252099,-0.671575,-0.057418,1.318490,-4.384201,-8.393223,-17.976255,-12.282661,38.161362
0.003178,0.187601,0.234989,0.984362,-0.431019,-3.202698,3.892209,3.082950,-27.672628,-14.109761
-0.000238,0.038591,0.042162,-0.000902,-0.040731,0.111210,0.272138,0.243489,0.853438,-9.514405
0.007612,0.390436,-0.250631,-0.843474,1.361127,-4.133685,-8.533905,-18.012905,-12.126306,38.234585
0.003567,-0.174372,-0.674980,0.505129,0.390566,-3.507786,3.611342,2.859753,-27.741144,-13.992507
-0.000236,-0.049725,0.004767,-0.000503,-0.024474,0.106966,0.282556,0.243142,0.851244,-9.548066
0.007380,-0.221959,0.669994,-0.906774,0.985002,-3.860194,-8.665072,-18.046913,-11.969560,38.307365
0.003935,-0.363847,-0.291842,-0.404717,1.096472,-3.793390,3.326447,2.636137,-27.808767,-13.875077
-0.000234,-0.009579,-0.042598,0.000126,-0.000632,0.102127,0.292659,0.242758,0.849023,-9.581617
0.007125,0.095797,0.326068,-0.216177,0.336175,-3.565135,-8.786623,-18.078270,-11.812432,38.379646
0.004283,0.305574,0.649725,-0.983174,1.504937,-4.057810,3.037860,2.412135,-27.875502,-13.757483
-0.000232,0.016457,-0.009203,0.000463,0.023474,0.096717,0.302437,0.242340,0.846775,-9.615053
0.006849,0.235698,-0.630411,0.654976,-0.395790,-3.250037,-8.898473,-18.106974,-11.654924,38.451485
0.004610,-0.392174,0.334248,-0.772887,1.553269,-4.299435,2.745920,2.187780,-27.941345,-13.639722
-0.000229,-0.053683,0.041168,0.000245,0.041992,0.090763,0.311882,0.241885,0.844499,-9.648368
0.006551,-0.352952,-0.346900,1.006079,-1.044369,-2.916548,-9.000549,-18.133026,-11.497045,38.522858
0.004915,-0.100035,-0.628511,0.057642,1.270109,-4.516744,2.450964,1.963103,-28.006292,-13.521793
-0.000225,0.023888,0.010903,-0.000349,0.051539,0.084295,0.320984,0.241396,0.842197,-9.681572
0.006235,0.364022,0.619468,0.534491,-1.486946,-2.566428,-9.092792,-18.156416,-11.338797,38.593754
0.005193,0.093329,-0.383626,0.839584,0.736794,-4.708318,2.153332,1.738139,-28.070339,-13.403705
-0.000221,-0.025559,-0.041095,-0.000838,0.050895,0.077347,0.329735,0.240870,0.839867,-9.714655
0.005906,-0.011328,0.416545,-0.384076,-1.644654,-2.201555,-9.175149,-18.177141,-11.180186,38.664207
0.005446,-0.455573,0.597434,0.908230,0.063725,-4.872850,1.853360,1.512921,-28.133490,-13.285456
-0.000216,-0.036540,-0.015231,-0.000799,0.040495,0.069954,0.338127,0.240310,0.837511,-9.747622
